tradingsymbol,amc,name,purchase_allowed,redemption_allowed,minimum_purchase_amount,purchase_amount_multiplier,minimum_additional_purchase_amount,minimum_redemption_quantity,redemption_quantity_multiplier,dividend_type,scheme_type,plan,settlement_type,last_price,last_price_date
INF204K01935,NipponIndiaMutualFund_MF,Nippon India Pharma Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,129.5995,2024-12-13
INF204K01943,NipponIndiaMutualFund_MF,Nippon India Pharma Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,129.5995,2024-12-13
INF204K01950,NipponIndiaMutualFund_MF,Nippon India Pharma Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,509.027,2024-12-13
INF204K01968,NipponIndiaMutualFund_MF,Nippon India Pharma Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,509.027,2024-12-13
INF204K01A17,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,1011.7354,2024-12-13
INF204K01A25,NipponIndiaMutualFund_MF,Nippon India Dynamic Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,38.0656,2024-12-13
INF204K01A33,NipponIndiaMutualFund_MF,Nippon India Dynamic Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,27.5015,2024-12-13
INF204K01A58,NipponIndiaMutualFund_MF,Nippon India Dynamic Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,10.5579,2024-12-13
INF204K01A74,NipponIndiaMutualFund_MF,Nippon India Credit Risk Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Debt,direct,T1,36.4244,2024-12-13
INF204K01A82,NipponIndiaMutualFund_MF,Nippon India Credit Risk Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,direct,T1,13.7283,2024-12-13
INF204K01AB6,NipponIndiaMutualFund_MF,Nippon India Power & Infra Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,75.2058,2024-12-13
INF204K01AD2,NipponIndiaMutualFund_MF,Nippon India Power & Infra Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,365.0324,2024-12-13
INF204K01AE0,NipponIndiaMutualFund_MF,Nippon India Power & Infra Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,365.0324,2024-12-13
INF204K01AN1,NipponIndiaMutualFund_MF,Nippon India Consumption  Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,41.7838,2024-12-13
INF204K01AP6,NipponIndiaMutualFund_MF,Nippon India Consumption Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,198.0468,2024-12-13
INF204K01AQ4,NipponIndiaMutualFund_MF,Nippon India Consumption Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,198.0468,2024-12-13
INF204K01B08,NipponIndiaMutualFund_MF,Nippon India Equity Hybrid Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Hybrid,direct,T2,117.0122,2024-12-13
INF204K01B16,NipponIndiaMutualFund_MF,Nippon India Equity Hybrid Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Hybrid,direct,T2,41.3781,2024-12-13
INF204K01B32,NipponIndiaMutualFund_MF,Nippon India Short Term Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Debt,direct,T1,54.4955,2024-12-13
INF204K01B40,NipponIndiaMutualFund_MF,Nippon India Short Term Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,direct,T1,11.7578,2024-12-13
INF204K01B65,NipponIndiaMutualFund_MF,Nippon India Short Term Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,direct,T1,15.3967,2024-12-13
INF204K01BU4,NipponIndiaMutualFund_MF,Nippon India Gilt Securities Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,36.759,2024-12-13
INF204K01BV2,NipponIndiaMutualFund_MF,Nippon India Gilt Securities Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.7006,2024-12-13
INF204K01BW0,NipponIndiaMutualFund_MF,Nippon India Gilt Securities Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,10.7006,2024-12-13
INF204K01C15,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,59.8875,2024-12-13
INF204K01C31,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,17.0954,2024-12-13
INF204K01C56,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,11.7805,2024-12-13
INF204K01C72,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,12.2584,2024-12-13
INF204K01C98,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,10.9989,2024-12-13
INF204K01CB2,NipponIndiaMutualFund_MF,Nippon India Gilt Securities Fund - PF Option-DefiMaturity Date Option,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,36.759,2024-12-13
INF204K01CC0,NipponIndiaMutualFund_MF,Nippon India Gilt Securities Fund - PF Option-AutoCapital Appre Payout,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,36.759,2024-12-13
INF204K01CG1,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,43.1048,2024-12-13
INF204K01CH9,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,11.1345,2024-12-13
INF204K01CL1,NipponIndiaMutualFund_MF,Nippon India Income Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,86.2404,2024-12-13
INF204K01CM9,NipponIndiaMutualFund_MF,Nippon India Income Fund - Bonus Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,24.7935,2024-12-13
INF204K01CN7,NipponIndiaMutualFund_MF,Nippon India Income Fund,0,1,25000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,10.8483,2024-12-13
INF204K01CP2,NipponIndiaMutualFund_MF,Nippon India Income Fund,0,1,10000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,13.2062,2024-12-13
INF204K01CR8,NipponIndiaMutualFund_MF,Nippon India Income Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,12.4915,2024-12-13
INF204K01CT4,NipponIndiaMutualFund_MF,Nippon India Income Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,13.4548,2024-12-13
INF204K01CU2,NipponIndiaMutualFund_MF,Nippon India Income Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,13.4548,2024-12-13
INF204K01D14,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,10.3249,2024-12-13
INF204K01D22,NipponIndiaMutualFund_MF,Nippon India Banking & Financial Services Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,641.6982,2024-12-13
INF204K01D30,NipponIndiaMutualFund_MF,Nippon India Large Cap Fund - Direct Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T2,99.7847,2024-12-13
INF204K01D55,NipponIndiaMutualFund_MF,Nippon India Multi Cap Fund - Direct Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T2,327.0092,2024-12-13
INF204K01D63,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,42.7572,2024-12-13
INF204K01D89,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,11.3347,2024-12-13
INF204K01E05,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,45.281,2024-12-13
INF204K01E21,NipponIndiaMutualFund_MF,Nippon India Growth Fund - Direct Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T2,760.0946,2024-12-13
INF204K01E39,NipponIndiaMutualFund_MF,Nippon India Growth Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Equity,direct,T2,206.4947,2024-12-13
INF204K01E54,NipponIndiaMutualFund_MF,Nippon India Growth Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Equity,direct,T2,4575.1125,2024-12-13
INF204K01E70,NipponIndiaMutualFund_MF,Nippon India Gilt Securities Fund - Direct Plan Auto Capital Appre Payout,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,direct,T1,41.161,2024-12-13
INF204K01E88,NipponIndiaMutualFund_MF,Nippon India Gilt Securities Fund - Direct Plan - Defined Maturity Date Op,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,41.3795,2024-12-13
INF204K01E96,NipponIndiaMutualFund_MF,Nippon India Vision Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,268.4336,2024-12-13
INF204K01EF9,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund,0,1,1000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,57.1878,2024-12-13
INF204K01EH5,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,17.0949,2024-12-13
INF204K01EJ1,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,11.6521,2024-12-13
INF204K01EL7,NipponIndiaMutualFund_MF,Nippon India Corporate Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,12.0991,2024-12-13
INF204K01EN3,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Retail Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,3411.8705,2024-12-13
INF204K01EO1,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Retail Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,2542.3075,2024-12-13
INF204K01ER4,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Retail Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1033.354,2024-12-13
INF204K01ET0,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Retail Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,1029.4673,2024-12-13
INF204K01EV6,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,500.0,1.0,100.0,0.001,0.001,growth,Debt,regular,T1,3589.6655,2024-12-13
INF204K01EW4,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,500.0,1.0,100.0,0.001,0.001,growth,Debt,regular,T1,2084.2048,2024-12-13
INF204K01EX2,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,10000.0,1.0,10000.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1011.1342,2024-12-13
INF204K01EY0,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1011.5598,2024-12-13
INF204K01EZ7,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,500.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,regular,T1,1031.5607,2024-12-13
INF204K01F04,NipponIndiaMutualFund_MF,Nippon India Vision Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,direct,T2,81.3876,2024-12-13
INF204K01F20,NipponIndiaMutualFund_MF,Nippon India Vision Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,1583.2859,2024-12-13
INF204K01F38,NipponIndiaMutualFund_MF,Nippon India Income Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,27.4316,2024-12-13
INF204K01F79,NipponIndiaMutualFund_MF,Nippon India Focused Equity Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,direct,T2,50.7464,2024-12-13
INF204K01F95,NipponIndiaMutualFund_MF,Nippon India Focused Equity Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,129.7074,2024-12-13
INF204K01FA7,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,500.0,1.0,100.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1031.5607,2024-12-13
INF204K01FB5,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,500.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,regular,T1,1029.7747,2024-12-13
INF204K01FC3,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund,0,1,500.0,1.0,100.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,1029.7747,2024-12-13
INF204K01FD1,NipponIndiaMutualFund_MF,Nippon India Hybrid Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Hybrid,regular,T2,55.0465,2024-12-13
INF204K01FE9,NipponIndiaMutualFund_MF,Nippon India Hybrid Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,regular,T2,11.1451,2024-12-13
INF204K01FG4,NipponIndiaMutualFund_MF,Nippon India Hybrid Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,regular,T2,12.2029,2024-12-13
INF204K01FI0,NipponIndiaMutualFund_MF,Nippon India Dynamic Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,35.5571,2024-12-13
INF204K01FJ8,NipponIndiaMutualFund_MF,Nippon India Dynamic Bond Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,23.9165,2024-12-13
INF204K01FL4,NipponIndiaMutualFund_MF,Nippon India Short Term Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Debt,regular,T1,50.3134,2024-12-13
INF204K01FM2,NipponIndiaMutualFund_MF,Nippon India Short Term Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,regular,T1,11.5314,2024-12-13
INF204K01FO8,NipponIndiaMutualFund_MF,Nippon India Short Term Fund,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Debt,regular,T1,15.0333,2024-12-13
INF204K01FQ3,NipponIndiaMutualFund_MF,Nippon India Credit Risk Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Debt,regular,T1,33.2389,2024-12-13
INF204K01FR1,NipponIndiaMutualFund_MF,Nippon India Credit Risk Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Debt,regular,T1,13.1252,2024-12-13
INF204K01FS9,NipponIndiaMutualFund_MF,Nippon India Credit Risk Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-reinvest,Debt,regular,T1,13.1252,2024-12-13
INF204K01FT7,NipponIndiaMutualFund_MF,Nippon India Credit Risk Fund - Institutional Plan,0,1,30000000.0,1.0,100000.0,0.001,0.001,growth,Debt,regular,T1,34.6693,2024-12-13
INF204K01FW1,NipponIndiaMutualFund_MF,Nippon India Equity Hybrid Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Hybrid,regular,T2,104.3537,2024-12-13
INF204K01FX9,NipponIndiaMutualFund_MF,Nippon India Equity Hybrid Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Hybrid,regular,T2,30.1437,2024-12-13
INF204K01FY7,NipponIndiaMutualFund_MF,Nippon India Equity Hybrid Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-reinvest,Hybrid,regular,T2,30.1437,2024-12-13
INF204K01G03,NipponIndiaMutualFund_MF,Nippon India Low Duration Fund - Direct Plan,0,1,500.0,1.0,100.0,0.001,0.001,growth,Debt,direct,T1,2204.2788,2024-12-13
INF204K01G11,NipponIndiaMutualFund_MF,Nippon India Money Market Fund - Direct Plan,0,1,500.0,1.0,500.0,0.001,0.001,growth,Debt,direct,T1,2366.3917,2024-12-13
INF204K01G29,NipponIndiaMutualFund_MF,Nippon India Consumption Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,220.5998,2024-12-13
INF204K01G37,NipponIndiaMutualFund_MF,Nippon India Consumption Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,direct,T2,62.5465,2024-12-13
INF204K01G52,NipponIndiaMutualFund_MF,Nippon India Consumption Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,220.5998,2024-12-13
INF204K01G78,NipponIndiaMutualFund_MF,Nippon India Balanced Advantage Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Hybrid,direct,T2,46.8188,2024-12-13
INF204K01G94,NipponIndiaMutualFund_MF,Nippon India Balanced Advantage Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Hybrid,direct,T2,194.648,2024-12-13
INF204K01GB3,NipponIndiaMutualFund_MF,Nippon India Value Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,regular,T2,232.2873,2024-12-13
INF204K01GC1,NipponIndiaMutualFund_MF,Nippon India Value Fund,0,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,regular,T2,49.9257,2024-12-13
INF204K01GE7,NipponIndiaMutualFund_MF,Nippon India Focused Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,118.3738,2024-12-13
INF204K01GF4,NipponIndiaMutualFund_MF,Nippon India Focused Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,37.1486,2024-12-13
INF204K01GG2,NipponIndiaMutualFund_MF,Nippon India Focused Equity Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,37.1486,2024-12-13
INF204K01GK4,NipponIndiaMutualFund_MF,Nippon India ELSS Tax Saver Fund,0,1,500.0,500.0,500.0,0.001,0.001,growth,Equity,regular,T2,129.219,2024-12-13
INF204K01GL2,NipponIndiaMutualFund_MF,Nippon India ELSS Tax Saver Fund,0,1,500.0,500.0,500.0,0.001,0.001,idcw-payout,Equity,regular,T2,38.676,2024-12-13
INF204K01H02,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan - Direct Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,direct,T2,44.8687,2024-12-13
INF204K01H10,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,35.8001,2024-12-13
INF204K01H36,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,direct,T2,44.8687,2024-12-13
INF204K01H44,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,35.7487,2024-12-13
INF204K01H69,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,35.7421,2024-12-13
INF204K01HK2,NipponIndiaMutualFund_MF,Nippon India Floating Rate Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Debt,regular,T1,11.1013,2024-12-13
INF204K01HY3,NipponIndiaMutualFund_MF,Nippon India Small Cap Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,181.0106,2024-12-13
INF204K01HZ0,NipponIndiaMutualFund_MF,Nippon India Small Cap Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T2,181.0106,2024-12-13
INF204K01I27,NipponIndiaMutualFund_MF,Nippon India Pharma Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,563.9219,2024-12-13
INF204K01I35,NipponIndiaMutualFund_MF,Nippon India Pharma Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,direct,T2,180.7399,2024-12-13
INF204K01I50,NipponIndiaMutualFund_MF,Nippon India Pharma Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,563.9219,2024-12-13
INF204K01I68,NipponIndiaMutualFund_MF,Nippon India Power & Infra Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,393.1198,2024-12-13
INF204K01I76,NipponIndiaMutualFund_MF,Nippon India Power & Infra Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,direct,T2,84.8884,2024-12-13
INF204K01I92,NipponIndiaMutualFund_MF,Nippon India Power & Infra Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,393.1198,2024-12-13
INF204K01IA1,NipponIndiaMutualFund_MF,Nippon India Small Cap Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,regular,T2,103.9754,2024-12-13
INF204K01IB9,NipponIndiaMutualFund_MF,Nippon India Small Cap Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-reinvest,Equity,regular,T2,103.9754,2024-12-13
INF204K01IE3,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,regular,T2,41.7479,2024-12-13
INF204K01IF0,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,regular,T2,41.7479,2024-12-13
INF204K01IG8,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,32.9234,2024-12-13
INF204K01IH6,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,32.9237,2024-12-13
INF204K01II4,NipponIndiaMutualFund_MF,Nippon India Index Fund - Nifty 50 Plan,0,1,100.0,1.0,100.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,32.8148,2024-12-13
INF204K01IM6,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Index Funds,regular,T2,41.5513,2024-12-13
INF204K01IN4,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Index Funds,regular,T2,41.5513,2024-12-13
INF204K01IO2,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,32.755,2024-12-13
INF204K01IP9,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,32.7626,2024-12-13
INF204K01IQ7,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Index Funds,regular,T2,32.7513,2024-12-13
INF204K01IY1,NipponIndiaMutualFund_MF,Nippon India Arbitrage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Hybrid,regular,T2,25.6119,2024-12-13
INF204K01IZ8,NipponIndiaMutualFund_MF,Nippon India Arbitrage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Hybrid,regular,T2,15.3491,2024-12-13
INF204K01J00,NipponIndiaMutualFund_MF,Nippon India Quant Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,77.663,2024-12-13
INF204K01J18,NipponIndiaMutualFund_MF,Nippon India Quant Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,direct,T2,44.5517,2024-12-13
INF204K01J34,NipponIndiaMutualFund_MF,Nippon India Quant Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,77.663,2024-12-13
INF204K01J83,NipponIndiaMutualFund_MF,Nippon India Small Cap Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,201.9213,2024-12-13
INF204K01J91,NipponIndiaMutualFund_MF,Nippon India Small Cap Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Equity,direct,T2,120.0212,2024-12-13
INF204K01K15,NipponIndiaMutualFund_MF,Nippon India Small Cap Fund - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T2,201.9213,2024-12-13
INF204K01K23,NipponIndiaMutualFund_MF,Nippon India Value Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,idcw-payout,Equity,direct,T2,77.1453,2024-12-13
INF204K01K49,NipponIndiaMutualFund_MF,Nippon India Value Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Equity,direct,T2,253.2077,2024-12-13
INF204K01K56,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Index Funds,direct,T2,43.9666,2024-12-13
INF204K01K64,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,34.9736,2024-12-13
INF204K01K80,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Index Funds,direct,T2,43.9666,2024-12-13
INF204K01K98,NipponIndiaMutualFund_MF,Nippon India Index BSE Sensex - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,idcw-payout,Index Funds,direct,T2,34.9278,2024-12-13
